label,handedness,rx1,ry1,rz1,rx2,ry2,rz2,rx3,ry3,rz3,rx4,ry4,rz4,rx5,ry5,rz5,rx6,ry6,rz6,rx7,ry7,rz7,rx8,ry8,rz8,rx9,ry9,rz9,rx10,ry10,rz10,rx11,ry11,rz11,rx12,ry12,rz12,rx13,ry13,rz13,rx14,ry14,rz14,rx15,ry15,rz15,rx16,ry16,rz16,rx17,ry17,rz17,rx18,ry18,rz18,rx19,ry19,rz19,rx20,ry20,rz20
A,Left,0.12620914,-0.069193184,-0.085929245,0.220154822,-0.182578564,-0.123672434,0.187505722,-0.281176865,-0.149035789,0.140311122,-0.354073912,-0.157159008,0.067847907,-0.28178075,-0.101375573,0.063130677,-0.348289043,-0.180322461,0.089705229,-0.222172499,-0.204588779,0.08977437,-0.201474756,-0.21413333,-0.038242608,-0.254761338,-0.086683274,-0.032214105,-0.306628466,-0.170366697,0.013348222,-0.176095784,-0.176499419,0.009812534,-0.1849702,-0.172399901,-0.125970244,-0.221874774,-0.082252331,-0.119439185,-0.275056779,-0.162520163,-0.070673525,-0.159437716,-0.129742734,-0.073457837,-0.165626347,-0.098104477,-0.213659048,-0.183882892,-0.084625043,-0.200768054,-0.212994814,-0.127936699,-0.147608012,-0.143370807,-0.103552342,-0.141491115,-0.137680709,-0.080894389
A,Left,0.122573316,-0.091878175,-0.066384539,0.21358645,-0.202323317,-0.099414989,0.187732816,-0.300729394,-0.125977308,0.138422311,-0.366069913,-0.139918774,0.058427751,-0.297230065,-0.077370204,0.069189191,-0.355181932,-0.14496097,0.095365644,-0.243749946,-0.170242995,0.083888531,-0.224536806,-0.183772474,-0.046852708,-0.267725706,-0.073727757,-0.030142188,-0.312367439,-0.149665281,0.017491639,-0.191514283,-0.162789881,0.009962559,-0.19378072,-0.168396011,-0.132304609,-0.225550532,-0.077495463,-0.110947877,-0.277355045,-0.153419346,-0.063693106,-0.170358777,-0.126392856,-0.076739698,-0.167184233,-0.101824015,-0.221055656,-0.17624712,-0.086225748,-0.193344086,-0.209990144,-0.13055563,-0.143465012,-0.145738631,-0.108183593,-0.148844302,-0.138597846,-0.089073651
A,Left,0.147936106,-0.064808368,-0.050633644,0.24868685,-0.188316106,-0.060123284,0.245724738,-0.314164698,-0.063322787,0.272393525,-0.389996767,-0.048663785,0.139139116,-0.300091326,-0.026210869,0.142903626,-0.377144515,-0.090564851,0.139288366,-0.253954827,-0.113797043,0.128825307,-0.244251311,-0.126381692,0.031322211,-0.287281453,-0.02173997,0.036648601,-0.355671405,-0.091182862,0.060018957,-0.206883192,-0.095971343,0.057027519,-0.227517783,-0.091959302,-0.061932206,-0.267009556,-0.028414028,-0.062611997,-0.332225561,-0.1028733,-0.030961722,-0.200861931,-0.071408023,-0.028541774,-0.218537569,-0.04056865,-0.161114812,-0.247576236,-0.038553991,-0.164909765,-0.274332046,-0.078096275,-0.121311203,-0.189679622,-0.053786003,-0.108482391,-0.19144547,-0.031548188
A,Left,0.142651648,-0.0638991,-0.048702747,0.230234415,-0.19360727,-0.055066645,0.215408475,-0.312605083,-0.055729844,0.232050211,-0.387577831,-0.039137158,0.115342021,-0.287285745,-0.029312855,0.108222336,-0.374068796,-0.093601454,0.118537575,-0.256211519,-0.116117839,0.115906745,-0.241471231,-0.126670789,0.01492399,-0.264600277,-0.025190264,0.012819201,-0.340842545,-0.093613733,0.047725857,-0.202056706,-0.096719775,0.045493335,-0.213025987,-0.089837354,-0.071271926,-0.240354478,-0.032122482,-0.081008404,-0.314437806,-0.104046736,-0.038593828,-0.189289391,-0.071440596,-0.034639924,-0.196630895,-0.038365673,-0.161876619,-0.216087401,-0.042780481,-0.173182174,-0.25965333,-0.079535071,-0.123627901,-0.181619942,-0.052647542,-0.107055962,-0.172635734,-0.027679184
A,Left,0.12342906,-0.09009552,-0.085378293,0.245113432,-0.180047274,-0.13798805,0.283811986,-0.282807202,-0.175655384,0.21395731,-0.343929708,-0.198521737,0.057951629,-0.344845832,-0.129373137,0.15020448,-0.347019762,-0.19346619,0.154483736,-0.229794473,-0.215458427,0.115614116,-0.222252727,-0.22934309,-0.05059582,-0.327987105,-0.115907427,0.048332095,-0.304076672,-0.189873178,0.077312171,-0.182812989,-0.210294668,0.048555136,-0.195294738,-0.225999031,-0.126863301,-0.275691569,-0.104405057,-0.035319865,-0.251882226,-0.166783426,-0.00020051,-0.156297088,-0.14584567,-0.029510975,-0.163093269,-0.131701026,-0.19269228,-0.222367108,-0.099431563,-0.124936849,-0.191085279,-0.131916393,-0.082871825,-0.136550725,-0.114372771,-0.102877379,-0.139544726,-0.101670411
A,Left,0.131370008,-0.086245239,-0.094377147,0.263942957,-0.182562471,-0.155793758,0.312002063,-0.2932055,-0.203455673,0.242831767,-0.368612766,-0.236946241,0.087279201,-0.380330265,-0.137058259,0.185394288,-0.38106969,-0.20998633,0.182631672,-0.257293523,-0.235003815,0.139806807,-0.246000469,-0.249738113,-0.028803825,-0.375596941,-0.126100378,0.069293142,-0.346501708,-0.207017468,0.090704441,-0.211634755,-0.224647345,0.065749228,-0.225120187,-0.235014306,-0.119704127,-0.329506457,-0.119834111,-0.021959781,-0.291197241,-0.194264652,0.008010567,-0.182125688,-0.173579754,-0.016650408,-0.192935169,-0.156095908,-0.201243221,-0.275608003,-0.120667302,-0.124772548,-0.235603333,-0.161944435,-0.082885801,-0.17225951,-0.145502375,-0.094608128,-0.174807251,-0.131772609
A,Left,0.167092949,-0.179998636,-0.007406687,0.267514318,-0.347003221,0.046956688,0.22310999,-0.493208289,0.093949336,0.130297631,-0.518149465,0.159658659,0.157650918,-0.394448191,0.230052788,0.072268754,-0.502701253,0.210530866,0.080434054,-0.415854662,0.170734558,0.118247539,-0.37565875,0.156620849,0.038164437,-0.344272077,0.243826453,-0.043343783,-0.459844649,0.195465434,-0.011228889,-0.337069243,0.120206173,0.033706933,-0.305800319,0.097895842,-0.071297497,-0.31280595,0.240395266,-0.14531973,-0.411980778,0.190814782,-0.11115247,-0.287116945,0.147484455,-0.060296744,-0.265892386,0.148176227,-0.183612198,-0.284953356,0.238108117,-0.23183544,-0.364827603,0.239620972,-0.204712302,-0.27084142,0.248008657,-0.153253943,-0.226524472,0.270448703
A,Left,0.145514369,-0.171578049,-0.012256744,0.237313986,-0.332333833,0.025218637,0.175987006,-0.46923083,0.057758908,0.07332486,-0.480605155,0.105291117,0.127099276,-0.375533432,0.157546121,0.046475471,-0.48778376,0.129811648,0.051514566,-0.404163152,0.089921783,0.087140382,-0.354517191,0.072068732,0.017841042,-0.329949975,0.166042957,-0.064122349,-0.435963362,0.115372155,-0.029739081,-0.32443136,0.054878194,0.018446267,-0.286044717,0.036495197,-0.078053355,-0.295148611,0.161293927,-0.160017013,-0.387640714,0.112324897,-0.118887066,-0.274326801,0.085581917,-0.062081098,-0.243350446,0.091109756,-0.176075279,-0.256354868,0.15635756,-0.231285572,-0.325891018,0.145786572,-0.196139156,-0.244625509,0.153932247,-0.137460589,-0.205486834,0.173671636
A,Left,0.166377246,-0.179652035,-0.003445779,0.263165235,-0.344742477,0.043376286,0.220145583,-0.505388141,0.083335218,0.118296146,-0.522789717,0.141972241,0.14759171,-0.37832883,0.203248259,0.074457169,-0.512035012,0.179506954,0.087881505,-0.416374117,0.137754869,0.12083447,-0.360769779,0.12132286,0.031054616,-0.329630047,0.213553381,-0.044847786,-0.454601348,0.168279973,-0.002216816,-0.331953257,0.101509315,0.040708542,-0.300540447,0.080127974,-0.071888953,-0.294781447,0.209038776,-0.143794596,-0.399510652,0.17076869,-0.101342619,-0.2821666,0.144238007,-0.050282061,-0.261703253,0.149342444,-0.181918144,-0.260349631,0.2047542,-0.222772956,-0.335578919,0.218355071,-0.192485899,-0.255847573,0.237317753,-0.145920575,-0.220338285,0.26177856
A,Left,0.117096185,-0.069485605,-0.073358139,0.200283229,-0.176723868,-0.101984335,0.162029504,-0.271928788,-0.122366493,0.108214557,-0.33549665,-0.127853257,0.063808709,-0.2673302,-0.068121275,0.022260189,-0.342270449,-0.138943968,0.050203859,-0.236237228,-0.157591371,0.06950134,-0.203742564,-0.158694891,-0.031088561,-0.243875474,-0.055512266,-0.058787167,-0.308435262,-0.126917435,-0.015610487,-0.189616412,-0.124052269,0.0004583,-0.183936149,-0.108817977,-0.110793472,-0.218904049,-0.054850598,-0.136732072,-0.281127751,-0.127240551,-0.090698213,-0.172002197,-0.09204228,-0.072716028,-0.164509535,-0.053658133,-0.191595376,-0.183326364,-0.060616003,-0.219403118,-0.23953265,-0.098493693,-0.171704069,-0.170009375,-0.069812787,-0.144423426,-0.148421824,-0.04016211
A,Left,0.12949112,-0.062633276,-0.070344628,0.228273421,-0.16603297,-0.100580612,0.199855357,-0.263223737,-0.12429876,0.146275132,-0.332899794,-0.13315417,0.09470427,-0.276117921,-0.066229956,0.059253245,-0.358282074,-0.144591109,0.083088189,-0.242068171,-0.17076555,0.102222472,-0.203302025,-0.17638834,-0.006767869,-0.255969524,-0.058198901,-0.035436988,-0.323574334,-0.136410223,0.00207144,-0.197639942,-0.137560742,0.023136884,-0.186062902,-0.123931864,-0.093017847,-0.232540697,-0.062630521,-0.120818437,-0.296855449,-0.138414027,-0.076449126,-0.181105077,-0.102561796,-0.051898241,-0.171621978,-0.063119681,-0.179626972,-0.199962973,-0.073461609,-0.205535919,-0.25336951,-0.109826685,-0.158883378,-0.178805262,-0.077821621,-0.12762931,-0.159128338,-0.045853926
A,Left,0.118769408,-0.067442179,-0.071292225,0.202830911,-0.163226306,-0.10329226,0.179931224,-0.258491278,-0.127881754,0.129302979,-0.32311824,-0.138681803,0.074098647,-0.261685222,-0.072316099,0.043234915,-0.336316705,-0.144203309,0.068464995,-0.231505305,-0.168338154,0.082671255,-0.197291136,-0.175226588,-0.02224952,-0.237628043,-0.061972071,-0.0451774,-0.298341572,-0.13638543,-0.002860427,-0.182214469,-0.141082857,0.010957778,-0.180692375,-0.13460115,-0.102361619,-0.210110009,-0.062240835,-0.122062385,-0.270300448,-0.135149691,-0.0782561,-0.164564878,-0.103530485,-0.064425558,-0.160742253,-0.070393104,-0.185419053,-0.176079154,-0.068524767,-0.204397335,-0.223894477,-0.10551003,-0.157168075,-0.16001004,-0.078861784,-0.136708677,-0.145010978,-0.053535044
A,Left,0.145752818,-0.150322318,0.003522447,0.193737775,-0.295806587,0.019037587,0.207422585,-0.425359338,0.019862921,0.242884547,-0.506958604,0.026076362,0.08019945,-0.36395818,0.06655853,0.057869703,-0.476336747,0.014684994,0.071506471,-0.418863356,-0.013827585,0.086313218,-0.368399352,-0.022664915,-0.035894424,-0.339584827,0.048280266,-0.073894948,-0.443477005,-0.012456194,-0.031285286,-0.325031936,-0.024183412,-0.010090053,-0.288134753,-0.014985775,-0.143242329,-0.301223039,0.019528015,-0.176582485,-0.402961612,-0.047509219,-0.121283233,-0.278028905,-0.023706782,-0.099577337,-0.231166065,0.012777172,-0.252528459,-0.243950546,-0.009258471,-0.273488357,-0.330279887,-0.041631415,-0.214334935,-0.257884323,-0.011439312,-0.18009904,-0.214795887,0.022437966
A,Left,0.127277881,-0.154339135,0.000266822,0.15873149,-0.297088862,0.011849391,0.158818275,-0.42048803,0.009014272,0.188591748,-0.500822306,0.011278412,0.044009715,-0.359495133,0.060706303,0.01240018,-0.466080994,0.004509059,0.02996394,-0.399243713,-0.0292319,0.041689724,-0.345811516,-0.041178543,-0.065111399,-0.327094823,0.04198261,-0.112581521,-0.425226599,-0.022029835,-0.058862269,-0.312263191,-0.039322901,-0.035079569,-0.268077672,-0.033877551,-0.166407883,-0.282027722,0.012868428,-0.208343595,-0.380040437,-0.056017432,-0.139119387,-0.259691954,-0.035972539,-0.113736957,-0.208580852,-0.001542922,-0.268493727,-0.218364,-0.016369469,-0.298966318,-0.310773432,-0.048418276,-0.234054357,-0.240752637,-0.017570823,-0.197382331,-0.195438862,0.016616522
A,Left,0.147890925,-0.150218547,7.70E-05,0.200085818,-0.29907477,0.016240642,0.21365565,-0.427277267,0.020187932,0.251755118,-0.505304039,0.033609478,0.089272022,-0.362729133,0.055438353,0.067066311,-0.480709464,-0.002695539,0.081475615,-0.392920256,-0.032137228,0.091750323,-0.338701308,-0.040354808,-0.028836102,-0.334059954,0.03979748,-0.06622693,-0.441212893,-0.025498887,-0.022178352,-0.317525775,-0.037295835,-0.00411594,-0.281226218,-0.028725033,-0.137877763,-0.294938952,0.013504539,-0.168655217,-0.399823785,-0.055205961,-0.111617595,-0.270912707,-0.030055176,-0.091418356,-0.224232257,0.006882349,-0.247469426,-0.242076934,-0.012798139,-0.266867817,-0.331793279,-0.043352452,-0.20816508,-0.256395162,-0.012296425,-0.175430775,-0.211651207,0.02158868
A,Left,0.114170909,-0.0721789,-0.052453136,0.19375211,-0.17057401,-0.076178236,0.170927941,-0.269047022,-0.094542814,0.120893776,-0.332794696,-0.101572691,0.056980848,-0.262591779,-0.057551792,0.058683335,-0.332434446,-0.111598885,0.080444693,-0.228248954,-0.129522679,0.075615853,-0.199724853,-0.137014015,-0.032673508,-0.238612324,-0.053193724,-0.024391473,-0.294008047,-0.113329275,0.015292108,-0.182731271,-0.122644393,0.009092688,-0.179104984,-0.126113622,-0.107664466,-0.206730724,-0.054766195,-0.097113014,-0.265479267,-0.115625663,-0.057616562,-0.165900648,-0.090137018,-0.066070408,-0.157485426,-0.066971978,-0.187988058,-0.172305882,-0.059726233,-0.174372241,-0.218592942,-0.091515793,-0.132642627,-0.154220164,-0.065634659,-0.136761397,-0.1364308,-0.044054842
A,Left,0.127821564,-0.069224,-0.05654982,0.215896368,-0.1714167,-0.082106772,0.19750154,-0.270789921,-0.103329698,0.144393086,-0.333725393,-0.112847346,0.07879281,-0.259464115,-0.059498752,0.080131411,-0.334972352,-0.122610236,0.101129412,-0.223449171,-0.143830585,0.09972012,-0.190376401,-0.152054551,-0.016997606,-0.236943066,-0.056784774,-0.006321103,-0.299240887,-0.129343825,0.028229266,-0.180506408,-0.139252322,0.021837204,-0.169039011,-0.138249832,-0.098111749,-0.207574308,-0.061981997,-0.08350575,-0.271976709,-0.13337453,-0.045202762,-0.165668249,-0.106638032,-0.053965211,-0.152466834,-0.078582267,-0.182685256,-0.172029287,-0.071240495,-0.163414896,-0.222751379,-0.109706613,-0.119760454,-0.155310094,-0.084781083,-0.121712208,-0.136776209,-0.061628609
A,Left,0.125931293,-0.066568553,-0.056797428,0.212797791,-0.163579762,-0.083267925,0.195420951,-0.263259947,-0.104347033,0.149456352,-0.331777096,-0.114130801,0.082533002,-0.260865956,-0.06570263,0.083480507,-0.334829628,-0.123487366,0.10001722,-0.227466076,-0.14123836,0.098525167,-0.19552499,-0.147757201,-0.011467487,-0.240838736,-0.061263492,-0.003971219,-0.299573421,-0.127473114,0.026790172,-0.185621321,-0.136203004,0.022228867,-0.178221822,-0.136760397,-0.091204107,-0.212859571,-0.06334406,-0.07900995,-0.272916645,-0.129783718,-0.044733643,-0.170669198,-0.103665514,-0.049353719,-0.159414232,-0.077724827,-0.175199404,-0.18157798,-0.069209782,-0.163201481,-0.231720269,-0.105296394,-0.119493872,-0.165046811,-0.080036415,-0.114201486,-0.144267738,-0.057280025
A,Left,0.148009926,-0.059234619,-0.068493289,0.298759758,-0.149983704,-0.096306835,0.34255594,-0.274062336,-0.116605226,0.273831069,-0.34345597,-0.120756936,0.203082681,-0.29886061,-0.037200179,0.202184796,-0.383939535,-0.110126738,0.186021298,-0.27080369,-0.145713401,0.188739657,-0.256826818,-0.163803127,0.089350313,-0.298446357,-0.028603035,0.093292057,-0.374591381,-0.101060574,0.097521275,-0.232992411,-0.109655072,0.104657978,-0.244745493,-0.104896162,-0.012533069,-0.290078342,-0.032926001,-0.01480338,-0.361343742,-0.105808359,-0.000391126,-0.235881508,-0.074426797,0.012660205,-0.244104862,-0.041183241,-0.116602868,-0.280975819,-0.043266148,-0.116499364,-0.32420069,-0.075070616,-0.090882033,-0.240018249,-0.042374671,-0.075276718,-0.226471782,-0.01238353
A,Left,0.144767672,-0.075378716,-0.083303713,0.28675133,-0.202543796,-0.115375139,0.293175876,-0.34131527,-0.133995459,0.205805361,-0.399837494,-0.132746712,0.155118286,-0.337126196,-0.066974126,0.132012129,-0.430064679,-0.147227064,0.138348877,-0.304343641,-0.177523897,0.15133667,-0.29514587,-0.191102207,0.037312478,-0.320615113,-0.052038223,0.023008019,-0.404547513,-0.133156941,0.051809013,-0.253231585,-0.13631937,0.058616906,-0.268151463,-0.126351864,-0.066993773,-0.300907553,-0.050382451,-0.085813374,-0.378044785,-0.133143738,-0.051348955,-0.240685165,-0.09441615,-0.039821804,-0.251900971,-0.054655713,-0.17400448,-0.278904498,-0.055478305,-0.184110284,-0.32085073,-0.096147739,-0.142571658,-0.228956104,-0.062553019,-0.126395315,-0.218866945,-0.030203112
A,Left,0.147757768,-0.082512617,-0.071795381,0.289164096,-0.204247236,-0.099982976,0.315645963,-0.337542117,-0.11892502,0.236706107,-0.398384929,-0.120195075,0.17511788,-0.335626483,-0.046774018,0.162927895,-0.42749992,-0.121149443,0.157156765,-0.307447791,-0.15266931,0.163429737,-0.294913471,-0.168522253,0.057659328,-0.322547495,-0.037490863,0.052713483,-0.404085159,-0.111732393,0.069543838,-0.255717754,-0.115488342,0.076324999,-0.271018505,-0.107531368,-0.047419861,-0.301387787,-0.041328616,-0.056925029,-0.374351859,-0.116894438,-0.030809522,-0.244530857,-0.081214293,-0.018102467,-0.258966327,-0.045656178,-0.153925956,-0.279196322,-0.051373943,-0.160346449,-0.317588925,-0.085979491,-0.125183627,-0.232456565,-0.052646759,-0.108244881,-0.22502923,-0.022576574
A,Left,-0.189895183,-0.032703042,-0.025310281,-0.328415573,-0.106704473,-0.04931496,-0.367846847,-0.21322456,-0.069210469,-0.286486894,-0.276558637,-0.08568941,-0.194713592,-0.259922683,-0.057588551,-0.250244319,-0.276873707,-0.061542816,-0.244407833,-0.204214721,-0.061450738,-0.224089235,-0.169811546,-0.067785858,-0.088026196,-0.278340607,-0.059570461,-0.152366519,-0.290210574,-0.062356319,-0.154936045,-0.232996702,-0.05843811,-0.125922859,-0.194732219,-0.062909595,0.004175901,-0.274530232,-0.05812361,-0.061080038,-0.278819054,-0.06116132,-0.065171152,-0.225670874,-0.045307844,-0.040594816,-0.185809105,-0.040130626,0.085922778,-0.25273773,-0.058072835,0.032390535,-0.263500243,-0.056322909,0.024457276,-0.212901353,-0.033885419,0.043317497,-0.177137494,-0.019569184
A,Left,-0.181918591,-0.067606032,-0.023199801,-0.304433778,-0.162081003,-0.053238676,-0.327404305,-0.275783002,-0.079584551,-0.238561868,-0.337880105,-0.103452434,-0.151184916,-0.295357138,-0.075532657,-0.213779628,-0.335786521,-0.087974463,-0.22200185,-0.261337072,-0.092479204,-0.203556776,-0.216087163,-0.100183909,-0.04229626,-0.300806493,-0.078793821,-0.111699164,-0.331746519,-0.087162812,-0.12459743,-0.276197255,-0.083252889,-0.097384065,-0.2290169,-0.087630761,0.049503863,-0.284671098,-0.077240293,-0.019268155,-0.304764748,-0.081643161,-0.033386528,-0.257630914,-0.063506727,-0.011972367,-0.211655796,-0.057298519,0.1258986,-0.254846632,-0.076744568,0.069157482,-0.279603839,-0.075029035,0.051682175,-0.232446343,-0.050246001,0.066900313,-0.192902565,-0.034236421
A,Left,-0.162002325,-0.022394121,-0.008490443,-0.27174583,-0.105229378,-0.011734465,-0.30995199,-0.200259209,-0.012312703,-0.255717456,-0.238692969,-0.00986384,-0.191743701,-0.233665615,0.00067206,-0.231486856,-0.240028113,0.017444913,-0.219919592,-0.188294977,0.020368588,-0.207854509,-0.162262469,0.016285514,-0.105077564,-0.259080708,0.002805033,-0.155403554,-0.243516624,0.0286976,-0.152123689,-0.199357003,0.031942721,-0.135013043,-0.170769334,0.025926157,-0.028384089,-0.25445807,0.007286764,-0.080548644,-0.235248804,0.027498047,-0.084515571,-0.199460149,0.032793644,-0.066373646,-0.167758346,0.029028087,0.038116396,-0.230869383,0.011442947,-0.004180431,-0.215648293,0.028096683,-0.009815573,-0.186404675,0.042709618,0.001552284,-0.164305121,0.050888184
A,Left,-0.183384717,-0.023455739,0.008925485,-0.303985626,-0.107788682,0.019529051,-0.346055896,-0.205263167,0.030743494,-0.289859057,-0.243342101,0.043499335,-0.229215593,-0.251713037,0.039195164,-0.259415925,-0.246871769,0.078687827,-0.240999669,-0.19097355,0.090021784,-0.234858782,-0.165992915,0.088337692,-0.135386169,-0.284501672,0.039352416,-0.175505788,-0.253820985,0.089056405,-0.166901827,-0.205455541,0.095626625,-0.152597964,-0.1760647,0.087795104,-0.049869299,-0.276106477,0.043508324,-0.089067817,-0.242024123,0.08591951,-0.092343688,-0.203059017,0.090900476,-0.074212373,-0.1736238,0.082221265,0.029298543,-0.246090859,0.048787272,-0.002849341,-0.226897597,0.085803839,-0.007854164,-0.192057907,0.106592598,0.001851201,-0.167250275,0.115358571
A,Left,-0.166740001,-0.014209986,-0.014727593,-0.291030139,-0.092154623,-0.01447524,-0.335470856,-0.190357537,-0.010107749,-0.27845788,-0.23388955,-0.001381128,-0.200857044,-0.229918093,0.020979686,-0.237938911,-0.230181754,0.050999725,-0.219434023,-0.173772932,0.061277444,-0.209515721,-0.150486708,0.059935821,-0.108099103,-0.261199892,0.029228408,-0.152664483,-0.233644784,0.060569083,-0.143632412,-0.182587356,0.061591374,-0.128510237,-0.153963745,0.05437273,-0.029217243,-0.255323589,0.038859667,-0.069330156,-0.227820963,0.065788267,-0.071783603,-0.188017607,0.071172273,-0.055193305,-0.157690883,0.067083789,0.045365393,-0.232110799,0.047444811,0.011895477,-0.214960844,0.073186373,0.007599592,-0.182219625,0.090683935,0.017481863,-0.159968764,0.099458842
A,Left,-0.181837439,-0.008229137,-0.015913155,-0.316870332,-0.088087142,-0.01539567,-0.37136355,-0.185681284,-0.010822723,-0.304331586,-0.227168322,-0.002122294,-0.229863763,-0.231719256,0.03265395,-0.292261243,-0.218461156,0.069847304,-0.274266749,-0.158052326,0.082492869,-0.264458775,-0.143548549,0.081202205,-0.138711274,-0.26047957,0.043169953,-0.211320132,-0.223703623,0.082796138,-0.200215816,-0.16679442,0.087314334,-0.175103605,-0.148512602,0.081562597,-0.061268628,-0.248901874,0.054298211,-0.127768874,-0.227784843,0.088084061,-0.129950315,-0.182896972,0.095760595,-0.101684481,-0.163098097,0.092152853,0.012839019,-0.220465243,0.064024579,-0.039706349,-0.208310545,0.097715307,-0.042514443,-0.174118221,0.118269291,-0.02388066,-0.159888447,0.127569672
