label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,Left,0.500318229,0.643677294,-9.09E-07,0.622891545,0.551799119,-0.066385448,0.713904679,0.441353977,-0.099415898,0.688051045,0.3429479,-0.125978217,0.63874054,0.277607381,-0.139919683,0.55874598,0.346447229,-0.077371113,0.56950742,0.288495362,-0.144961879,0.595683873,0.399927348,-0.170243904,0.58420676,0.419140488,-0.183773383,0.453465521,0.375951588,-0.073728666,0.470176041,0.331309855,-0.14966619,0.517809868,0.452163011,-0.16279079,0.510280788,0.449896574,-0.16839692,0.36801362,0.418126762,-0.077496372,0.389370352,0.366322249,-0.153420255,0.436625123,0.473318517,-0.126393765,0.423578531,0.476493061,-0.101824924,0.279262573,0.467430174,-0.086226657,0.306974143,0.43368715,-0.130556539,0.356853217,0.497938663,-0.108184502,0.351473927,0.505079448,-0.08907456
A,Left,0.371277094,0.868187308,-1.21E-06,0.5192132,0.80337894,-0.050634854,0.619963944,0.679871202,-0.060124494,0.617001832,0.55402261,-0.063323997,0.643670619,0.478190541,-0.048664995,0.51041621,0.568095982,-0.026212079,0.51418072,0.491042793,-0.090566061,0.51056546,0.614232481,-0.113798253,0.500102401,0.623935997,-0.126382902,0.402599305,0.580905855,-0.02174118,0.407925695,0.512515903,-0.091184072,0.431296051,0.661304116,-0.095972553,0.428304613,0.640669525,-0.091960512,0.309344888,0.601177752,-0.028415238,0.308665097,0.535961747,-0.10287451,0.340315372,0.667325377,-0.071409233,0.34273532,0.649649739,-0.04056986,0.210162282,0.620611072,-0.038555201,0.206367329,0.593855262,-0.078097485,0.249965891,0.678507686,-0.053787213,0.262794703,0.676741838,-0.031549398
A,Left,0.367163032,0.846897423,-1.33E-06,0.50981468,0.782998323,-0.048704077,0.597397447,0.653290153,-0.055067975,0.582571507,0.53429234,-0.055731174,0.599213243,0.459319592,-0.039138488,0.482505053,0.559611678,-0.029314185,0.475385368,0.472828627,-0.093602784,0.485700607,0.590685904,-0.116119169,0.483069777,0.605426192,-0.126672119,0.382087022,0.582297146,-0.025191594,0.379982233,0.506054878,-0.093615063,0.414888889,0.644840717,-0.096721105,0.412656367,0.633871436,-0.089838684,0.295891106,0.606542945,-0.032123812,0.286154628,0.532459617,-0.104048066,0.328569204,0.657608032,-0.071441926,0.332523108,0.650266528,-0.038367003,0.205286413,0.630810022,-0.042781811,0.193980858,0.587244093,-0.079536401,0.243535131,0.665277481,-0.052648872,0.26010707,0.674261689,-0.027680514
A,Left,0.546384275,0.671081007,-6.22E-07,0.669813335,0.580985487,-0.085378915,0.791497707,0.491033733,-0.137988672,0.830196261,0.388273805,-0.175656006,0.760341585,0.327151299,-0.198522359,0.604335904,0.326235175,-0.129373759,0.696588755,0.324061245,-0.193466812,0.700868011,0.441286534,-0.215459049,0.661998391,0.44882828,-0.229343712,0.495788455,0.343093902,-0.115908049,0.59471637,0.367004335,-0.1898738,0.623696446,0.488268018,-0.21029529,0.594939411,0.475786269,-0.225999653,0.419520974,0.395389438,-0.104405679,0.51106441,0.419198781,-0.166784048,0.546183765,0.514783919,-0.145846292,0.5168733,0.507987738,-0.131701648,0.353691995,0.448713899,-0.099432185,0.421447426,0.479995728,-0.131917015,0.46351245,0.534530282,-0.114373393,0.443506896,0.531536281,-0.101671033
A,Left,0.511151671,0.721873224,-5.50E-07,0.642521679,0.635627985,-0.094377697,0.775094628,0.539310753,-0.155794308,0.823153734,0.428667724,-0.203456223,0.753983438,0.353260458,-0.236946791,0.598430872,0.341542959,-0.137058809,0.696545959,0.340803534,-0.20998688,0.693783343,0.464579701,-0.235004365,0.650958478,0.475872755,-0.249738663,0.482347846,0.346276283,-0.126100928,0.580444813,0.375371516,-0.207018018,0.601856112,0.510238469,-0.224647895,0.576900899,0.496753037,-0.235014856,0.391447544,0.392366767,-0.119834661,0.48919189,0.430675983,-0.194265202,0.519162238,0.539747536,-0.173580304,0.494501263,0.528938055,-0.156096458,0.30990845,0.446265221,-0.120667852,0.386379123,0.486269891,-0.161944985,0.42826587,0.549613714,-0.145502925,0.416543543,0.547065973,-0.131773159
A,Left,0.456261486,0.831314802,-1.30E-06,0.623354435,0.651316166,-0.007407987,0.723775804,0.484311581,0.046955388,0.679371476,0.338106513,0.093948036,0.586559117,0.313165337,0.159657359,0.613912404,0.436866611,0.230051488,0.52853024,0.328613549,0.210529566,0.53669554,0.41546014,0.170733258,0.574509025,0.455656052,0.156619549,0.494425923,0.487042725,0.243825153,0.412917703,0.371470153,0.195464134,0.445032597,0.494245559,0.120204873,0.489968419,0.525514483,0.097894542,0.384963989,0.518508852,0.240393966,0.310941756,0.419334024,0.190813482,0.345109016,0.544197857,0.147483155,0.395964742,0.565422416,0.148174927,0.272649288,0.546361446,0.238106817,0.224426046,0.466487199,0.239619672,0.251549184,0.560473382,0.248007357,0.303007543,0.60479033,0.270447403
A,Left,0.524701118,0.831546664,-1.27E-06,0.670215487,0.659968615,-0.012258014,0.762015104,0.499212831,0.025217367,0.700688124,0.362315834,0.057757638,0.598025978,0.350941509,0.105289847,0.651800394,0.456013232,0.157544851,0.571176589,0.343762904,0.129810378,0.576215684,0.427383512,0.089920513,0.6118415,0.477029473,0.072067462,0.54254216,0.501596689,0.166041687,0.460578769,0.395583302,0.115370885,0.494962037,0.507115304,0.054876924,0.543147385,0.545501947,0.036493927,0.446647763,0.536398053,0.161292657,0.364684105,0.44390595,0.112323627,0.405814052,0.557219863,0.085580647,0.46262002,0.588196218,0.091108486,0.348625839,0.575191796,0.15635629,0.293415546,0.505655646,0.145785302,0.328561962,0.586921155,0.153930977,0.387240529,0.62605983,0.173670366
A,Left,0.518024087,0.812363267,-1.04E-06,0.684401333,0.632711232,-0.003446819,0.781189322,0.46762079,0.043375246,0.73816967,0.306975126,0.083334178,0.636320233,0.28957355,0.141971201,0.665615797,0.434034437,0.203247219,0.592481256,0.300328255,0.179505914,0.605905592,0.39598915,0.137753829,0.638858557,0.451593488,0.12132182,0.549078703,0.48273322,0.213552341,0.473176301,0.357761919,0.168278933,0.515807271,0.48041001,0.101508275,0.558732629,0.51182282,0.080126934,0.446135134,0.51758182,0.209037736,0.374229491,0.412852615,0.17076765,0.416681468,0.530196667,0.144236967,0.467742026,0.550660014,0.149341404,0.336105943,0.552013636,0.20475316,0.295251131,0.476784348,0.218354031,0.325538188,0.556515694,0.237316713,0.372103512,0.592024982,0.26177752
A,Left,0.405790687,0.57353586,-1.09E-06,0.522886872,0.504050255,-0.073359229,0.606073916,0.396811992,-0.101985425,0.567820191,0.301607072,-0.122367583,0.514005244,0.23803921,-0.127854347,0.469599396,0.30620566,-0.068122365,0.428050876,0.231265411,-0.138945058,0.455994546,0.337298632,-0.157592461,0.475292027,0.369793296,-0.158695981,0.374702126,0.329660386,-0.055513356,0.34700352,0.265100598,-0.126918525,0.3901802,0.383919448,-0.124053359,0.406248987,0.389599711,-0.108819067,0.294997215,0.354631811,-0.054851688,0.269058615,0.292408109,-0.127241641,0.315092474,0.401533663,-0.09204337,0.333074659,0.409026325,-0.053659223,0.214195311,0.390209496,-0.060617093,0.186387569,0.33400321,-0.098494783,0.234086618,0.403526485,-0.069813877,0.261367261,0.425114036,-0.0401632
A,Left,0.378269643,0.567985892,-1.28E-06,0.507760763,0.505352616,-0.070345908,0.606543064,0.401952922,-0.100581892,0.578125,0.304762155,-0.12430004,0.524544775,0.235086098,-0.13315545,0.472973913,0.291867971,-0.066231236,0.437522888,0.209703818,-0.144592389,0.461357832,0.325917721,-0.17076683,0.480492115,0.364683867,-0.17638962,0.371501774,0.312016368,-0.058200181,0.342832655,0.244411558,-0.136411503,0.380341083,0.37034595,-0.137562022,0.401406527,0.38192299,-0.123933144,0.285251796,0.335445195,-0.062631801,0.257451206,0.271130443,-0.138415307,0.301820517,0.386880815,-0.102563076,0.326371402,0.396363914,-0.063120961,0.198642671,0.368022919,-0.073462889,0.172733724,0.314616382,-0.109827965,0.219386265,0.38918063,-0.077822901,0.250640333,0.408857554,-0.045855206
A,Left,0.373090863,0.581946075,-9.20E-07,0.491860271,0.514503896,-0.071293145,0.575921774,0.418719769,-0.10329318,0.553022087,0.323454797,-0.127882674,0.502393842,0.258827835,-0.138682723,0.44718951,0.320260853,-0.072317019,0.416325778,0.24562937,-0.144204229,0.441555858,0.35044077,-0.168339074,0.455762118,0.384654939,-0.175227508,0.350841343,0.344318032,-0.061972991,0.327913463,0.283604503,-0.13638635,0.370230436,0.399731606,-0.141083777,0.384048641,0.4012537,-0.13460207,0.270729244,0.371836066,-0.062241755,0.251028478,0.311645627,-0.135150611,0.294834763,0.417381197,-0.103531405,0.308665305,0.421203822,-0.070394024,0.18767181,0.405866921,-0.068525687,0.168693528,0.358051598,-0.10551095,0.215922788,0.421936035,-0.078862704,0.236382186,0.436935097,-0.053535964
A,Left,0.487321466,0.815682709,-1.07E-06,0.633074284,0.665360391,0.003521377,0.681059241,0.519876122,0.019036517,0.694744051,0.390323371,0.019861851,0.730206013,0.308724105,0.026075292,0.567520916,0.451724529,0.06655746,0.545191169,0.339345962,0.014683924,0.558827937,0.396819353,-0.013828655,0.573634684,0.447283357,-0.022665985,0.451427042,0.476097882,0.048279196,0.413426518,0.372205704,-0.012457264,0.45603618,0.490650773,-0.024184482,0.477231413,0.527547956,-0.014986845,0.344079137,0.51445967,0.019526945,0.310738981,0.412721097,-0.047510289,0.366038233,0.537653804,-0.023707852,0.387744129,0.584516644,0.012776102,0.234793007,0.571732163,-0.009259541,0.213833109,0.485402822,-0.041632485,0.272986531,0.557798386,-0.011440382,0.307222426,0.600886822,0.022436896
A,Left,0.494728297,0.791635275,-1.20E-06,0.622006178,0.63729614,0.000265622,0.653459787,0.494546413,0.011848191,0.653546572,0.371147245,0.009013072,0.683320045,0.290812969,0.011277212,0.538738012,0.432140142,0.060705103,0.507128477,0.325554281,0.004507859,0.524692237,0.392391562,-0.0292331,0.536418021,0.445823759,-0.041179743,0.429616898,0.464540452,0.04198141,0.382146776,0.366408676,-0.022031035,0.435866028,0.479372084,-0.039324101,0.459648728,0.523557603,-0.033878751,0.328320414,0.509607553,0.012867228,0.286384702,0.411594838,-0.056018632,0.35560891,0.531943321,-0.035973739,0.38099134,0.583054423,-0.001544122,0.22623457,0.573271275,-0.016370669,0.195761979,0.480861843,-0.048419476,0.26067394,0.550882638,-0.017572023,0.297345966,0.596196413,0.016615322
A,Left,0.4668203,0.781005085,-1.31E-06,0.614711225,0.630786538,7.57E-05,0.666906118,0.481930315,0.016239332,0.68047595,0.353727818,0.020186622,0.718575418,0.275701046,0.033608168,0.556092322,0.418275952,0.055437043,0.533886611,0.300295621,-0.002696849,0.548295915,0.388084829,-0.032138538,0.558570623,0.442303777,-0.040356118,0.437984198,0.446945131,0.03979617,0.40059337,0.339792192,-0.025500197,0.444641948,0.46347931,-0.037297145,0.46270436,0.499778867,-0.028726343,0.328942537,0.486066133,0.013503229,0.298165083,0.3811813,-0.055207271,0.355202705,0.510092378,-0.030056486,0.375401944,0.556772828,0.006881039,0.219350874,0.538928151,-0.012799449,0.199952483,0.449211806,-0.043353762,0.25865522,0.524609923,-0.012297735,0.291389525,0.569353878,0.02158737
A,Left,0.412782133,0.708358586,-1.03E-06,0.526953042,0.636179686,-0.052454166,0.606534243,0.537784576,-0.076179266,0.583710074,0.439311564,-0.094543844,0.533675909,0.37556389,-0.101573721,0.469762981,0.445766807,-0.057552822,0.471465468,0.37592414,-0.111599915,0.493226826,0.480109632,-0.129523709,0.488397986,0.508633733,-0.137015045,0.380108625,0.469746262,-0.053194754,0.38839066,0.414350539,-0.113330305,0.428074241,0.525627315,-0.122645423,0.421874821,0.529253602,-0.126114652,0.305117667,0.501627862,-0.054767225,0.315669119,0.442879319,-0.115626693,0.355165571,0.542457938,-0.090138048,0.346711725,0.55087316,-0.066973008,0.224794075,0.536052704,-0.059727263,0.238409892,0.489765644,-0.091516823,0.280139506,0.554138422,-0.065635689,0.276020736,0.571927786,-0.044055872
A,Left,0.436054826,0.670508027,-1.13E-06,0.56387639,0.601284027,-0.05655095,0.651951194,0.499091327,-0.082107902,0.633556366,0.399718106,-0.103330828,0.580447912,0.336782634,-0.112848476,0.514847636,0.411043912,-0.059499882,0.516186237,0.335535675,-0.122611366,0.537184238,0.447058856,-0.143831715,0.535774946,0.480131626,-0.152055681,0.41905722,0.433564961,-0.056785904,0.429733723,0.37126714,-0.129344955,0.464284092,0.490001619,-0.139253452,0.45789203,0.501469016,-0.138250962,0.337943077,0.462933719,-0.061983127,0.352549076,0.398531318,-0.13337566,0.390852064,0.504839778,-0.106639162,0.382089615,0.518041193,-0.078583397,0.25336957,0.49847874,-0.071241625,0.27263993,0.447756648,-0.109707743,0.316294372,0.515197933,-0.084782213,0.314342618,0.533731818,-0.061629739
A,Left,0.398728162,0.682317376,-1.03E-06,0.524659455,0.615748823,-0.056798458,0.611525953,0.518737614,-0.083268955,0.594149113,0.419057429,-0.104348063,0.548184514,0.35054028,-0.114131831,0.481261164,0.42145142,-0.06570366,0.482208669,0.347487748,-0.123488396,0.498745382,0.4548513,-0.14123939,0.497253329,0.486792386,-0.147758231,0.387260675,0.44147864,-0.061264522,0.394756943,0.382743955,-0.127474144,0.425518334,0.496696055,-0.136204034,0.420957029,0.504095554,-0.136761427,0.307524055,0.469457805,-0.06334509,0.319718212,0.409400731,-0.129784748,0.353994519,0.511648178,-0.103666544,0.349374443,0.522903144,-0.077725857,0.223528758,0.500739396,-0.069210812,0.235526681,0.450597107,-0.105297424,0.27923429,0.517270565,-0.080037445,0.284526676,0.538049638,-0.057281055
A,Left,0.287976563,0.866579354,-9.42E-07,0.435986489,0.807344735,-0.068494231,0.586736321,0.71659565,-0.096307777,0.630532503,0.592517018,-0.116606168,0.561807632,0.523123384,-0.120757878,0.491059244,0.567718744,-0.037201121,0.490161359,0.482639819,-0.11012768,0.473997861,0.595775664,-0.145714343,0.47671622,0.609752536,-0.163804069,0.377326876,0.568132997,-0.028603977,0.38126862,0.491987973,-0.101061516,0.385497838,0.633586943,-0.109656014,0.392634541,0.621833861,-0.104897104,0.275443494,0.576501012,-0.032926943,0.273173183,0.505235612,-0.105809301,0.287585437,0.630697846,-0.074427739,0.300636768,0.622474492,-0.041184183,0.171373695,0.585603535,-0.04326709,0.171477199,0.542378664,-0.075071558,0.19709453,0.626561105,-0.042375613,0.212699845,0.640107572,-0.012384472
A,Left,0.350022495,0.922277153,-9.68E-07,0.494790167,0.846898437,-0.083304681,0.636773825,0.719733357,-0.115376107,0.643198371,0.580961883,-0.133996427,0.555827856,0.522439659,-0.13274768,0.505140781,0.585150957,-0.066975094,0.482034624,0.492212474,-0.147228032,0.488371372,0.617933512,-0.177524865,0.501359165,0.627131283,-0.191103175,0.387334973,0.60166204,-0.052039191,0.373030514,0.51772964,-0.133157909,0.401831508,0.669045568,-0.136320338,0.408639401,0.65412569,-0.126352832,0.283028722,0.6213696,-0.050383419,0.264209121,0.544232368,-0.133144706,0.29867354,0.681591988,-0.094417118,0.310200691,0.670376182,-0.054656681,0.176018015,0.643372655,-0.055479273,0.165912211,0.601426423,-0.096148707,0.207450837,0.693321049,-0.062553987,0.22362718,0.703410208,-0.03020408
A,Left,0.278468341,0.906711936,-9.84E-07,0.426226109,0.824199319,-0.071796365,0.567632437,0.7024647,-0.09998396,0.594114304,0.569169819,-0.118926004,0.515174448,0.508327007,-0.120196059,0.453586221,0.571085453,-0.046775002,0.441396236,0.479212016,-0.121150427,0.435625106,0.599264145,-0.152670294,0.441898078,0.611798465,-0.168523237,0.336127669,0.584164441,-0.037491847,0.331181824,0.502626777,-0.111733377,0.348012179,0.650994182,-0.115489326,0.35479334,0.635693431,-0.107532352,0.23104848,0.605324149,-0.0413296,0.221543312,0.532360077,-0.116895422,0.247658819,0.662181079,-0.081215277,0.260365874,0.647745609,-0.045657162,0.124542385,0.627515614,-0.051374927,0.118121892,0.589123011,-0.085980475,0.153284714,0.674255371,-0.052647743,0.17022346,0.681682706,-0.022577558
A,Left,0.549845159,0.635885119,-1.23E-06,0.359949976,0.603182077,-0.025311511,0.221429586,0.529180646,-0.04931619,0.181998312,0.422660559,-0.069211699,0.263358265,0.359326482,-0.08569064,0.355131567,0.375962436,-0.057589781,0.29960084,0.359011412,-0.061544046,0.305437326,0.431670398,-0.061451968,0.325755924,0.466073573,-0.067787088,0.461818963,0.357544512,-0.059571691,0.39747864,0.345674545,-0.062357549,0.394909114,0.402888417,-0.05843934,0.4239223,0.4411529,-0.062910825,0.55402106,0.361354887,-0.05812484,0.488765121,0.357066065,-0.06116255,0.484674007,0.410214245,-0.045309074,0.509250343,0.450076014,-0.040131856,0.635767937,0.383147389,-0.058074065,0.582235694,0.372384876,-0.056324139,0.574302435,0.422983766,-0.033886649,0.593162656,0.458747625,-0.019570414
A,Left,0.529688358,0.691742301,-1.21E-06,0.347769767,0.624136269,-0.023201011,0.22525458,0.529661298,-0.053239886,0.202284053,0.415959299,-0.079585761,0.29112649,0.353862196,-0.103453644,0.378503442,0.396385163,-0.075533867,0.31590873,0.35595578,-0.087975673,0.307686508,0.430405229,-0.092480414,0.326131582,0.475655138,-0.100185119,0.487392098,0.390935808,-0.078795031,0.417989194,0.359995782,-0.087164022,0.405090928,0.415545046,-0.083254099,0.432304293,0.462725401,-0.087631971,0.579192221,0.407071203,-0.077241503,0.510420203,0.386977553,-0.081644371,0.49630183,0.434111387,-0.063507937,0.517715991,0.480086505,-0.057299729,0.655586958,0.436895669,-0.076745778,0.59884584,0.412138462,-0.075030245,0.581370533,0.459295958,-0.050247211,0.596588671,0.498839736,-0.034237631
A,Left,0.670802712,0.643985629,-8.71E-07,0.508800387,0.621591508,-0.008491314,0.399056882,0.538756251,-0.011735336,0.360850722,0.44372642,-0.012313574,0.415085256,0.40529266,-0.009864711,0.479059011,0.410320014,0.000671189,0.439315856,0.403957516,0.017444042,0.45088312,0.455690652,0.020367717,0.462948203,0.48172316,0.016284643,0.565725148,0.384904921,0.002804162,0.515399158,0.400469005,0.028696729,0.518679023,0.444628626,0.03194185,0.535789669,0.473216295,0.025925286,0.642418623,0.389527559,0.007285893,0.590254068,0.408736825,0.027497176,0.586287141,0.44452548,0.032792773,0.604429066,0.476227283,0.029027216,0.708919108,0.413116246,0.011442076,0.666622281,0.428337336,0.028095812,0.660987139,0.457580954,0.042708747,0.672354996,0.479680508,0.050887313
A,Left,0.668165565,0.673964381,-9.34E-07,0.484780848,0.650508642,0.008924551,0.364179939,0.566175699,0.019528117,0.322109669,0.468701214,0.03074256,0.378306508,0.43062228,0.043498401,0.438949972,0.422251344,0.03919423,0.40874964,0.427092612,0.078686893,0.427165896,0.482990831,0.09002085,0.433306783,0.507971466,0.088336758,0.532779396,0.389462709,0.039351482,0.492659777,0.420143396,0.089055471,0.501263738,0.46850884,0.095625691,0.515567601,0.497899681,0.08779417,0.618296266,0.397857904,0.04350739,0.579097748,0.431940258,0.085918576,0.575821877,0.470905364,0.090899542,0.593953192,0.500340581,0.082220331,0.697464108,0.427873522,0.048786338,0.665316224,0.447066784,0.085802905,0.660311401,0.481906474,0.106591664,0.670016766,0.506714106,0.115357637
A,Left,0.669543505,0.616486073,-7.88E-07,0.502803504,0.602276087,-0.014728381,0.378513366,0.52433145,-0.014476028,0.334072649,0.426128536,-0.010108537,0.391085625,0.382596523,-0.001381916,0.468686461,0.38656798,0.020978898,0.431604594,0.386304319,0.050998937,0.450109482,0.442713141,0.061276656,0.460027784,0.465999365,0.059935033,0.561444402,0.355286181,0.02922762,0.516879022,0.382841289,0.060568295,0.525911093,0.433898717,0.061590586,0.541033268,0.462522328,0.054371942,0.640326262,0.361162484,0.038858879,0.600213349,0.38866511,0.065787479,0.597759902,0.428468466,0.071171485,0.6143502,0.45879519,0.067083001,0.714908898,0.384375274,0.047444023,0.681438982,0.401525229,0.073185585,0.677143097,0.434266448,0.090683147,0.687025368,0.456517309,0.099458054
A,Left,0.522605121,0.692876697,-6.37E-07,0.340767682,0.68464756,-0.015913792,0.205734789,0.604789555,-0.015396307,0.151241571,0.507195413,-0.01082336,0.218273535,0.465708375,-0.002122931,0.292741358,0.461157441,0.032653313,0.230343878,0.474415541,0.069846667,0.248338372,0.534824371,0.082492232,0.258146346,0.549328148,0.081201568,0.383893847,0.432397127,0.043169316,0.311284989,0.469173074,0.082795501,0.322389305,0.526082277,0.087313697,0.347501516,0.544364095,0.08156196,0.461336493,0.443974823,0.054297574,0.394836247,0.465091854,0.088083424,0.392654806,0.509979725,0.095759958,0.42092064,0.5297786,0.092152216,0.53544414,0.472411454,0.064023942,0.482898772,0.484566152,0.09771467,0.480090678,0.518758476,0.118268654,0.498724461,0.53298825,0.127569035
